product_id,product_name,category,category_1,category_2,category_3,actual_price,discount_price,discount_percentage,rating,rating_count
B08Y5KXR6Z,"PTron Solero T241 2.4A Type-C Data & Charging USB Cable, Made in India, 480Mbps Data Sync, Durable 1-Meter Long USB Cable for Type-C USB Devices for Charging Adapter (Black)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,800.00,99,88,3.9,24871
B09F6VHQXB,"Croma 80 cm (32 Inches) HD Ready LED TV (CREL7369, Black) (2021 Model)",Electronics,"HomeTheater,TV&Video",Televisions,StandardTelevisions,20000.00,7390,63,4.1,2581
B0974G5Q2Y,"boAt Laptop, Smartphone Type-c A400 Male Data Cable (Carbon Black)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,999.00,273.1,73,4.3,20850
B09YL9SN9B,LG 80 cm (32 inches) HD Ready Smart LED TV 32LQ576BPSA (Ceramic Black),Electronics,"HomeTheater,TV&Video",Televisions,SmartTelevisions,23990.00,15990,33,4.3,1035
B09RX1FK54,"boAt Type C A750 Stress Resistant, Tangle-free, Sturdy Flat Cable with 6.5A Fast Charging & 480Mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Radiant Red)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,999.00,399,60,4.1,1780
B09TT6BFDX,Cotbolt Silicone Protective Case Cover for LG an MR21GA Magic Remote Shockproof for LG Smart TV Remote 2021 Protective Skin Waterproof Anti Lost (Black) (Remote Not Included),Electronics,"HomeTheater,TV&Video",Accessories,RemoteControls,1999.00,399,80,4.5,505
B09KH58JZR,Portronics Konnect L POR-1403 Fast Charging 3A Type-C Cable 1.2 Meter with Charge & Sync Function for All Type-C Devices (White),Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,399.00,210,47,4.1,1717
B09DDCQFMT,Electvision Remote Control Compatible with Amazon Fire tv Stick (Pairing Manual Will be Back Side Remote Control)(P),Electronics,"HomeTheater,TV&Video",Accessories,RemoteControls,1999.00,1299,35,3.6,590
B08RP2L2NL,"King Shine Multi Retractable 3.0A Fast Charger Cord, Multiple Charging Cable 4Ft/1.2m 3-in-1 USB Charge Cord Compatible with Phone/Type C/Micro USB for All Android and iOS Smartphones (Random Colour)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,999.00,347,65,3.5,1121
B0B4G2MWSB,"Lapster 5 pin mini usb cable, usb b cable,camera cable usb2.0 for External HDDS/Card Readers/Camera etc.",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,999.00,149,85,4,1313
B0B21C4BMX,"Portronics Konnect Spydr 31 3-in-1 Multi Functional Cable with 3.0A Output, Tangle Resistant, 1.2M Length, Nylon Braided(Zebra)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,899.00,228,75,3.8,132
B084MZXJNK,"Belkin Apple Certified Lightning To Type C Cable, Tough Unbreakable Braided Fast Charging For Iphone, Ipad, Air Pods, 3.3 Feet (1 Meters)    White",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,1999.00,1599,20,4.4,1951
B0BHZCNC4P,Remote Control Compatible for Amazon Fire Tv Stick Remote Control [ 3rd Gen ](Not Compatible for Fire TV Edition Smart TV) from basesailor,Electronics,"HomeTheater,TV&Video",Accessories,RemoteControls,3999.00,1499,63,3.7,37
B0B16KD737,VW 80 cm (32 inches) Playwall Frameless Series HD Ready Android Smart LED TV VW3251 (Black),Electronics,"HomeTheater,TV&Video",Televisions,SmartTelevisions,15999.00,8499,47,4.3,592
B099K9ZX65,Hisense 108 cm (43 inches) 4K Ultra HD Smart Certified Android LED TV 43A6GE (Black),Electronics,"HomeTheater,TV&Video",Televisions,SmartTelevisions,44990.00,20990,53,4.1,1259
B08Y55LPBF,Redmi 126 cm (50 inches) 4K Ultra HD Android Smart LED TV X50 | L50M6-RA (Black),Electronics,"HomeTheater,TV&Video",Televisions,SmartTelevisions,44999.00,32999,27,4.2,45238
B015OW3M1W,AmazonBasics 6-Feet DisplayPort (not USB port) to HDMI Cable Black,Electronics,"HomeTheater,TV&Video",Accessories,Cables,1700.00,799,53,4.1,28638
B01D5H8ZI8,AmazonBasics 3 Feet High Speed HDMI Male to Female 2.0 Extension Cable,Electronics,"HomeTheater,TV&Video",Accessories,Cables,595.00,229,62,4.3,12835
B09X1M3DHX,iFFALCON 80 cm (32 inches) HD Ready Smart LED TV 32F53 (Black),Electronics,"HomeTheater,TV&Video",Televisions,SmartTelevisions,27990.00,9999,64,4.2,1269
B09MM6P76N,7SEVEN® Compatible Lg Smart Tv Remote Suitable for Any LG LED OLED LCD UHD Plasma Android Television and AKB75095303 replacement of Original Lg Tv Remote Control,Electronics,"HomeTheater,TV&Video",Accessories,RemoteControls,599.00,349,42,4.2,284
B01D5H8LDM,"AmazonBasics 3.5mm to 2-Male RCA Adapter Cable For Tablet, Smartphone (Black, 15 feet)",Electronics,"HomeTheater,TV&Video",Accessories,Cables,1200.00,489,59,4.4,69538
B0B1YY6JJL,Acer 109 cm (43 inches) I Series 4K Ultra HD Android Smart LED TV AR43AR2851UDFL (Black),Electronics,"HomeTheater,TV&Video",Televisions,SmartTelevisions,34990.00,23999,31,4.3,4703
B09QGZM8QB,"Wayona Usb Type C 65W 6Ft/2M Long Fast Charging Cable Compatible For Samsung S22 S20 Fe S21 Ultra A33 A53 A01 A73 A70 A51 M33 M53 M51 M31(2M, Black)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,999.00,399,60,4.3,2806
B08L4SBJRY,"Saifsmart Outlet Wall Mount Hanger Holder for Dot 3rd Gen, Compact Bracket Case Plug and Built-in Cable Management for Kitchen Bathroom, Bedroom (Black)",Electronics,HomeAudio,Accessories,SpeakerAccessories,1299.00,349,73,4,3295
B09X79PP8F,"MI 2-in-1 USB Type C Cable (Micro USB to Type C) 30cm for Smartphone, Headphone, Laptop (White)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,299.00,179,40,3.9,81
B082T6GVG9,"AmazonBasics New Release ABS USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charger for Apple iPhone, iPad Tablet (3-Ft, White)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,1500.00,689,54,4.2,42301
B0B3XY5YT4,LG 108 cm (43 inches) 4K Ultra HD Smart LED TV 43UQ7500PSF (Ceramic Black),Electronics,"HomeTheater,TV&Video",Televisions,SmartTelevisions,49990.00,30990,38,4.3,1376
B0B4HKH19N,"pTron Solero 331 3.4Amps Multifunction Fast Charging Cable, 3-in-1 USB Cable Micro USB/Type-C/iOS, Made in India, Durable & Strong & Tangle-free 118cm in Length (Black)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,931.00,249,73,3.9,1075
B08TGG316Z,"10k 8k 4k HDMI Cable, Certified 48Gbps 1ms Ultra High Speed HDMI 2.1 Cable 4k 120Hz 144Hz 2k 165Hz 8k 60Hz Dynamic HDR ARC eARC DTS:X Compatible for Mac Gaming PC Soundbar TV Monitor Laptop PS5 4 Xbox",Electronics,"HomeTheater,TV&Video",Accessories,Cables,2399.00,999,58,4.6,3664
B071VMP1Z4,LRIPL Compatible Sony Bravia LCD/led Remote Works with Almost All Sony led/LCD tv's,Electronics,"HomeTheater,TV&Video",Accessories,RemoteControls,399.00,399,0,3.9,1951
B071SDRGWL,"boAt Type-c A400 Type-c to USB A Cable for All Type C Phones (Lg nexus 5x), 1Mtr(Black)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,699.00,349,50,4.3,20850
B08PSQRW2T,"Zoul Type C to Type C Fast Charging Cable 65W 2M/6ft USB C Nylon Braided Cord Compatible with MacBook Oneplus 9 9R Samsung Galaxy S21 Ultra S20+ (2M, Black)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,1099.00,399,64,4.1,2685
B0859M539M,"TP-LINK AC1300 Archer T3U Plus High Gain USB 3.0 Wi-Fi Dongle, Wireless Dual Band MU-MIMO WiFi Adapter with High Gain Antenna, Supports Windows 11/10/8.1/8/7/XP/MacOS",Computers&Accessories,NetworkingDevices,NetworkAdapters,WirelessUSBAdapters,2999.00,1699,43,4.4,24780
B08RX8G496,"LRIPL Mi Remote Control with Netflix & Prime Video Button Compatible for Mi 4X LED Android Smart TV 4A Remote Control (32""/43"") with Voice Command (Pairing Required)",Electronics,"HomeTheater,TV&Video",Accessories,RemoteControls,1099.00,655,40,3.2,285
B002SZEOLG,"TP-Link Nano USB WiFi Dongle 150Mbps High Gain Wireless Network Wi-Fi Adapter for PC Desktop and Laptops, Supports Windows 10/8.1/8/7/XP, Linux, Mac OS X (TL-WN722N)",Computers&Accessories,NetworkingDevices,NetworkAdapters,WirelessUSBAdapters,1339.00,749,44,4.2,179692
B08CS3BT4L,Kodak 80 cm (32 inches) HD Ready Certified Android LED TV 32HDX7XPRO (Black),Electronics,"HomeTheater,TV&Video",Televisions,SmartTelevisions,12999.00,9999,23,4.2,6088
B00RFWNJMC,Airtel DigitalTV DTH Remote SD/HD/HD Recording Compatible for Television (Shining Black ),Electronics,"HomeTheater,TV&Video",Accessories,RemoteControls,499.00,195,61,3.7,1383
B082T6GXS5,"AmazonBasics New Release Nylon USB-A to Lightning Cable Cord, MFi Certified Charger for Apple iPhone, iPad, Silver, 6-Ft",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,2100.00,999,52,4.5,5492
B09CMQRQM6,"Ambrane Fast 100W Output Cable with Type-C to Type-C for Mobile, Laptop, Macbook & Table Charging, 480mbps Data Sync Speed, Braided Cable, 1.5m Length (ABCC-100, Black-Grey)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,899.00,499,44,4.2,919
B005LJQMCK,"BlueRigger Digital Optical Audio Toslink Cable (3.3 Feet / 1 Meter) With 8 Channel (7.1) Audio Support (for Home Theatre, Xbox, Playstation etc.)",Electronics,"HomeTheater,TV&Video",Accessories,Cables,599.00,416,31,4.2,30023
B09C6H53KH,"Duracell Type-C To Micro 1.2M braided Sync & Charge Cable, USB C to Micro Fast Charge Compatible for fast data transmission (Black)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,699.00,368,47,4.2,387
B0BB3CBFBM,VU 138 cm (55 inches) Premium Series 4K Ultra HD Smart IPS LED TV 55UT (Black),Electronics,"HomeTheater,TV&Video",Televisions,SmartTelevisions,65000.00,29990,54,4.1,211
B08QSDKFGQ,"Zoul USB Type C Fast Charging 3A Nylon Braided Data Cable Quick Charger Cable QC 3.0 for Samsung Galaxy M31s M30 S10 S9 S20 Plus, Note 10 9 8, A20e A40 A50 A70 (1M, Grey)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,1099.00,339,69,4.3,974
B08PV1X771,Samsung 80 cm (32 inches) Wondertainment Series HD Ready LED Smart TV UA32TE40AAKBXL (Titan Gray),Electronics,"HomeTheater,TV&Video",Televisions,SmartTelevisions,20900.00,15490,26,4.3,16299
B07YTNKVJQ,MI Xiaomi USB Type C HYperCharge Cable 6A 100cm Sturdy and Durable Black Supports 120W HyperCharging,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,1299.00,499,62,4.3,30411
B0117H7GZ6,GENERIC Ultra-Mini Bluetooth CSR 4.0 USB Dongle Adapter for Windows Computer ( Black:Golden),Computers&Accessories,NetworkingDevices,NetworkAdapters,WirelessUSBAdapters,399.00,249,38,3.4,4642
B09XJ1LM7R,7SEVEN® Compatible for Tata Sky Remote Original Set Top HD Box and Suitable for SD Tata Play setup Box Remote Control,Electronics,"HomeTheater,TV&Video",Accessories,RemoteControls,799.00,399,50,4.3,12
B084N133Y7,"Belkin Apple Certified Lightning To Type C Cable, Fast Charging For Iphone, Ipad, Air Pods, 3.3 Feet (1 Meters)    White",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,1999.00,1499,25,4.4,1951
B07VSG5SXZ,"ZEBRONICS HAA2021 HDMI version 2.1 cable with 8K @ 60Hz, 4K @ 120Hz, eARC & CEC support, 3D compatible, 2 meters length, 48Gbps max and Gold-plated connectors",Electronics,"HomeTheater,TV&Video",Accessories,Cables,1499.00,637,58,4.1,24
B08RWCZ6SY,7SEVEN® Compatible for Sony Bravia LCD LED UHD OLED QLED 4K Ultra HD TV remote control with YouTube and NETFLIX Hotkeys. Universal Replacement for Original Sony Smart Android tv Remote Control,Electronics,"HomeTheater,TV&Video",Accessories,RemoteControls,899.00,399,56,3.9,254
B07KSB1MLX,AmazonBasics Digital Optical Coax to Analog RCA Audio Converter Adapter with Fiber Cable,Electronics,"HomeTheater,TV&Video",Accessories,Cables,1600.00,1089,32,4,3565
B081FG1QYX,"Wayona Type C Cable Nylon Braided USB C QC 3.0 Fast Charging Short Power Bank Cable for Samsung Galaxy S10e/S10+/S10/S9/S9+/Note 9/S8/Note 8, LG G7 G5 G6, Moto G6 G7 (0.25M, Black)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,999.00,339,66,4.3,6255
B08R69WBN7,"Pinnaclz Original Combo of 2 USB Type C Fast Charging Cable, USB C Data Cable for Charging and Data Transfer Smart Phones White 1.2 Meter Made in India (Pack of 2)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,499.00,149,70,4,7732
B0B3RHX6B6,Ambrane BCL-15 Lightning Cable for Smartphone (1.5m Black),Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,399.00,149,63,3.9,57
B084N18QZY,"Belkin USB C to USB-C Fast Charging Type C Cable, 60W PD, 3.3 feet (1 meter) for Laptop, Personal Computer, Tablet, Smartphone - Black, USB-IF Certified",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,849.00,599,29,4.5,577
B081NHWT6Z,LOHAYA Television Remote Compatible with Samsung Smart LED/LCD/HD TV Remote Control [ Compatible for All Samsung Tv Remote Control ],Electronics,"HomeTheater,TV&Video",Accessories,RemoteControls,1199.00,299,75,3.9,1193
B07JPJJZ2H,"Wayona Nylon Braided Lightning USB Data Sync & 3A Charging Cable for iPhones, iPad Air, iPad Mini, iPod Nano and iPod Touch (3 FT Pack of 1, Grey)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,1299.00,399,69,4.2,13120
B09JKNF147,Electvision Remote Control Compatible with Kodak/Thomson Smart led tv (Without Voice) Before Placing Order for verification Contact Our coustmer Care 7738090464,Electronics,"HomeTheater,TV&Video",Accessories,RemoteControls,1999.00,339,83,4,343
B0B9959XF3,Acer 80 cm (32 inches) S Series HD Ready Android Smart LED TV AR32AR2841HDSB (Black),Electronics,"HomeTheater,TV&Video",Televisions,SmartTelevisions,22990.00,12499,46,4.3,1611
B09PNR6F8Q,"realme 10W Fast Charging Micro-USB Cable (Braided, Black)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,399.00,249,38,4,6558
B07M69276N,"TP-Link AC1300 USB WiFi Adapter (Archer T3U) - 2.4G/5G Dual Band Mini Wireless Network Adapter for PC Desktop, MU-MIMO Wi-Fi Dongle, USB 3.0, Supports Windows 11,10, 8.1, 8, 7, XP/Mac OS 10.15 and earlier",Computers&Accessories,NetworkingDevices,NetworkAdapters,WirelessUSBAdapters,2499.00,1399,44,4.4,23169
B0B1YZ9CB8,Acer 139 cm (55 inches) I Series 4K Ultra HD Android Smart LED TV AR55AR2851UDFL (Black),Electronics,"HomeTheater,TV&Video",Televisions,SmartTelevisions,47990.00,32999,31,4.3,4703
B09YLYB9PB,"Ambrane 60W / 3A Fast Charging Output Cable with Micro to USB for Mobile, Neckband, True Wireless Earphone Charging, 480mbps Data Sync Speed, 1m Length (ACM - AZ1, Black)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,399.00,149,63,4,1423
B08CTNJ985,"Wayona USB Type C 65W Fast Charging 2M/6Ft Long Flash Charge Cable 3A QC 3.0 Data Cable Compatible with Samsung Galaxy S21 S10 S9 S8, iQOO Z3, Vivo, Note 10 9 8, A20e A40 A50 A70, Moto G7 G8 (2M, Grey)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,999.00,325,67,4.3,2651
B0BP7XLX48,"Syncwire LTG to USB Cable for Fast Charging Compatible with Phone 5/ 5C/ 5S/ 6/ 6S/ 7/8/ X/XR/XS Max/ 11/12/ 13 Series and Pad Air/Mini, Pod & Other Devices (1.1 Meter, White)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,1999.00,399,80,5,5
B09LHXNZLR,"Skadioo WiFi Adapter for pc | Car Accessories, WiFi Dongle for pc | USB WiFi Adapter for pc | Wi-Fi Receiver 2.4GHz, 802.11b/g/n UNano Size WiFi Dongle Compatible Adapter,WiFi dongle for pc",Computers&Accessories,NetworkingDevices,NetworkAdapters,WirelessUSBAdapters,499.00,199,60,3.7,612
B0B3N8VG24,"FLiX (Beetel USB to Type C PVC Data Sync & 15W(3A) TPE Fast Charging Cable, Made in India, 480Mbps Data Sync, 1 Meter Long cable for all Andriod & all Type C Devices (Black)(XCD - FPC02)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,299.00,88,71,4,9378
B08PSVBB2X,"Zoul USB C to USB C Fast Charging Cable 65W Type C to Type C Nylon Braided Cord Compatible with Macbook Oneplus 9 10R Samsung Galaxy S22 S21 Ultra Z Flip3 Macbook Air/Pro M1 Google Pixel 11'' iPad Pro 2020/2018 (2M, Grey)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,1099.00,399,64,4.1,2685
B0B3MQXNFB,"FLiX (Beetel Flow USB to Micro USB PVC Data Sync & 12W(2.4A) Fast Charging Cable,Made in India,480Mbps Data Sync,Solid Cable,1 Meter Long cable for all Andriod & Micro USB Devices (Black)(XCD-FPM01)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,199.00,57.89,71,4,9378
B08XMSKKMM,7SEVEN® Bluetooth Voice Command Remote for Xiaomi Redmi Mi Smart TV with Netflix & Prime Video Hot Keys XMRM-00A,Electronics,"HomeTheater,TV&Video",Accessories,RemoteControls,1999.00,799,60,3.3,576
B09L8DT7D6,Sony TV - Remote Compatible for Sony LED Remote Control Works with Sony LED TV by Trend Trail Speed tech & Remote hi Remote & REO India only,Electronics,"HomeTheater,TV&Video",Accessories,RemoteControls,499.00,205,59,3.8,313
B00GE55L22,"Storite USB 3.0 Cable A to Micro B high Speed Upto 5 Gbps Data Transfer Cable for Portable External Hard Drive - (20cm), Black",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,699.00,299,57,4.1,2957
B0162K34H2,"boAt LTG 500 Apple MFI Certified for iPhone, iPad and iPod 2Mtr Data Cable(Space Grey)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,999.00,849,15,4.1,6736
B0B8SRZ5SV,"AmazonBasics USB C to Lightning Aluminum with Nylon Braided MFi Certified Charging Cable (Grey, 1.2 meter)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,1999.00,949,53,4.4,13552
B07CWNJLPC,"AmazonBasics Double Braided Nylon USB Type-C to Type-C 2.0 Cable Smartphone (Dark Grey, 3 feet)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,1200.00,499,58,4.3,5451
B00NH12R1O,"Amazon Basics USB 3.0 Cable - A Male to Micro B - 6 Feet (1.8 Meters), Black",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,485.00,299,38,4.3,10911
B0B8SSC5D9,"AmazonBasics USB C to Lightning Aluminum with Nylon Braided MFi Certified Charging Cable (Grey, 1.8 meter)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,1999.00,949,53,4.4,13552
B08WKG2MWT,"Wayona Usb C 65W Fast Charging Cable Compatible For Tablets Samsung S22 S20 S10 S20Fe S21 S21 Ultra A70 A51 A71 A50S M31 M51 M31S M53 5G (1M, Black)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,1099.00,379,66,4.3,2806
B0B466C3G4,Karbonn 80 cm (32 inches) Millenium Bezel-Less Series HD Ready Smart LED TV KJW32SKHD (Phantom Black),Electronics,"HomeTheater,TV&Video",Televisions,SmartTelevisions,18990.00,8990,53,3.9,350
B005LJQMZC,"BlueRigger Digital Optical Audio Toslink Cable (6 Feet / 1.8 Meter) With 8 Channel (7.1) Audio Support (for Home Theatre, Xbox, Playstation etc.)",Electronics,"HomeTheater,TV&Video",Accessories,Cables,1999.00,486,76,4.2,30023
B07MDRGHWQ,VW 60 cm (24 inches) Premium Series HD Ready LED TV VW24A (Black),Electronics,"HomeTheater,TV&Video",Televisions,StandardTelevisions,11000.00,5699,48,4.2,4003
B07DC4RZPY,"Amazon Basics USB A to Lightning MFi Certified Charging Cable (White, 1.2 meter)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,1999.00,709,65,4.1,178817
B0B15GSPQW,Samsung 138 cm (55 inches) Crystal 4K Neo Series Ultra HD Smart LED TV UA55AUE65AKXXL (Black),Electronics,"HomeTheater,TV&Video",Televisions,SmartTelevisions,70900.00,47990,32,4.3,7109
B08GJNM9N7,LOHAYA Television Remote Compatible for VU LED LCD HD Tv Remote Control Model No :- EN2B27V,Electronics,"HomeTheater,TV&Video",Accessories,RemoteControls,1199.00,299,75,3.7,490
B09C6FML9B,"Duracell Micro USB 3A Braided Sync & Fast Charging Cable, 3.9 Feet (1.2M). Supports QC 2.0/3.0 Charging, High Speed Data Transmission - Black",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,599.00,320,47,4.1,491
